"","SubRegion","Month","Year","Microcystis","Secchi","DissNitrateNitrite","DissAmmonia","pH","Chl","Conductivity","Temperature","DissolvedOxygen","TurbidityNTU","TKN","TON","Salinity","DissOrthophos","TotPhos"
"1590","Rock Slough and Discovery Bay",5,2021,1,NA,0.05,0.05,7.99333333333333,NA,427.866666666667,20.8483333333333,7.91333333333333,NA,0.33,NA,0.204823879298306,NA,0.058
"1591","Rock Slough and Discovery Bay",6,2019,1,NA,0.05,0.05,7.69333333333333,NA,118.166666666667,24.1966666666667,NA,NA,0.3,NA,0.0549146485237656,0.089,0.09
"1592","Rock Slough and Discovery Bay",6,2020,2.33333333333333,NA,0.05,0.05,7.79,NA,259.866666666667,23.192,7.74333333333333,NA,0.3,NA,0.122967033213937,0.086,0.09
"1593","Rock Slough and Discovery Bay",6,2021,1,NA,0.05,0.05,7.52666666666667,NA,677.333333333333,22.5256666666667,7.24,NA,0.336,NA,0.328776267256664,0.08,0.06
"1594","Rock Slough and Discovery Bay",7,2020,2,NA,0.05,0.05,8.185,NA,247.5,25.604,8.18,NA,0.3,NA,0.116997359910902,0.144,0.114
"1595","Rock Slough and Discovery Bay",7,2021,2.33333333333333,NA,0.05,0.05,NA,NA,712,25.1526666666667,5.45,NA,0.288,NA,0.346195404899415,0.086,0.112
"1596","Rock Slough and Discovery Bay",7,2022,1,NA,0.05,0.05,NA,NA,NA,NA,NA,NA,0.304,NA,NA,0.091,0.101
"1597","Rock Slough and Discovery Bay",8,2018,1.33333333333333,NA,0.01,0.01,8.38333333333333,NA,438.666666666667,24.27,NA,NA,1.03,NA,0.210228221324342,0.105,0.18
"1598","Rock Slough and Discovery Bay",8,2019,2,NA,0.05,0.05,7.775,NA,170.933333333333,26.0863333333333,NA,NA,0.15,NA,0.080187533921221,0.08,0.075
"1599","Rock Slough and Discovery Bay",8,2020,2,NA,0.05,0.05,7.59,NA,413.766666666667,25.1293333333333,6.37,NA,0.44,NA,0.197910434119522,NA,0.07
"1600","Rock Slough and Discovery Bay",8,2021,1,NA,0.05,0.05,7.72666666666667,NA,679.666666666667,25.2463333333333,6.19333333333333,NA,0.569,NA,0.329953009556747,0.143,0.184
"1601","Rock Slough and Discovery Bay",8,2022,1,NA,0.05,0.05,NA,NA,NA,NA,NA,NA,0.42,NA,NA,0.08,0.091
"1602","Rock Slough and Discovery Bay",9,2018,1,NA,0.01,0.01,8.37333333333333,NA,780.666666666667,21.2666666666667,NA,NA,0.6,NA,0.380837624437087,0.077,0.129
"1603","Rock Slough and Discovery Bay",9,2019,1.5,NA,0.05,0.05,7.55,NA,179.033333333333,23.3666666666667,7.57,NA,0.444,NA,0.0840705142224764,0.071,0.092
"1604","Rock Slough and Discovery Bay",9,2020,2.33333333333333,NA,0.05,0.05,7.54333333333333,NA,855,22.2843333333333,6.48666666666667,NA,0.3,NA,0.418643467522379,NA,0.07
"1605","Rock Slough and Discovery Bay",9,2021,1.33333333333333,NA,0.05,0.05,7.58333333333333,NA,547,22.652,6.67333333333333,NA,0.293,NA,0.263693427656661,0.05,0.046
"1606","Rock Slough and Discovery Bay",9,2022,1,NA,0.05,0.05,NA,NA,NA,NA,NA,NA,0.357,NA,NA,0.05,0.049
"1607","Rock Slough and Discovery Bay",10,2018,2,NA,0.01,0.014,8.28,NA,760.333333333333,19.1966666666667,NA,NA,0.7,NA,0.370607433949133,0.064,0.111
"1608","Rock Slough and Discovery Bay",10,2019,1.33333333333333,NA,0.05,0.05,7.65333333333333,NA,166.2,17.4383333333333,8.57333333333333,NA,0.192,NA,0.07791801781633,0.05,0.034
"1609","Rock Slough and Discovery Bay",10,2020,1,NA,0.05,0.05,NA,NA,612,20.6396666666667,NA,NA,0.313,NA,0.296065091608299,NA,0.04
"1610","Rock Slough and Discovery Bay",10,2021,1,NA,0.05,0.05,8.23333333333333,NA,676.666666666667,16.034,10.1133333333333,NA,0.1,NA,0.328458578505518,0.05,0.074
"1611","Rock Slough and Discovery Bay",10,2022,1,NA,0.05,0.05,NA,NA,NA,NA,NA,NA,0.188,NA,NA,0.05,0.046
"1612","Rock Slough and Discovery Bay",11,2018,1.33333333333333,NA,0.05,0.05,8.03333333333333,NA,708.666666666667,15.28,NA,NA,0.3,NA,0.344648911067399,0.05,0.07
"1613","Rock Slough and Discovery Bay",11,2020,1,NA,0.05,0.05,7.85333333333333,NA,662,13.0573333333333,10.0833333333333,NA,0.2,NA,0.321082114476179,0.05,0.05
"1614","Rock Slough and Discovery Bay",11,2021,1,NA,0.05,0.05,7.7,NA,648.333333333333,15.149,8.68,NA,0.23,NA,0.314323637950063,0.05,0.032
"1615","Rock Slough and Discovery Bay",11,2022,1.33333333333333,NA,0.05,0.05,NA,NA,NA,NA,NA,NA,0.165,NA,NA,0.05,0.018
"1616","Rock Slough and Discovery Bay",12,2018,1,NA,0.055,0.05,NA,NA,686,11.4766666666667,NA,NA,0.292,NA,0.333130441910958,0.05,0.034
"1617","Rock Slough and Discovery Bay",12,2019,1,NA,0.141,0.05,7.7,NA,195.733333333333,10.158,10.4033333333333,NA,0.207,NA,0.0920855138446475,0.05,0.039
"1618","Rock Slough and Discovery Bay",12,2021,1,NA,0.05,0.05,7.57,NA,563,11.9126666666667,8.61333333333333,NA,0.196,NA,0.271660706533844,0.05,0.025
"1619","Sacramento River near Rio Vista",1,2016,1,37.3333333333333,0.648,0.182,7.808,2.29333333333333,1833.62,9.1,10.6333333333333,46.55,0.675,NA,0.946379340400201,0.062,0.1125
"1620","Sacramento River near Rio Vista",1,2017,1,24,0.336666666666667,0.116666666666667,7.53666666666667,1.96,166.4,8.92666666666667,10.845,38.8,0.5,NA,0.0780160024883204,0.106666666666667,0.115
"1621","Sacramento River near Rio Vista",1,2018,1,120,0.387325293333333,0.29932296,7.51,1.955,831.866666666667,10.0975,9.93333333333333,NA,0.55,NA,0.333322998506433,0.0705610133333333,0.07
"1622","Sacramento River near Rio Vista",1,2019,1,46,0.4785,0.2305,7.75666666666667,1.76333333333333,264.366666666667,9.109,9.96,NA,0.6,NA,0.125288345256929,0.084,0.1165
"1623","Sacramento River near Rio Vista",1,2020,1,140,0.354736095,0.1847598675,7.845,1.4825,286,9.30666666666667,10.5666666666667,NA,0.34,NA,0.123846492062122,0.06591622,NA
"1624","Sacramento River near Rio Vista",1,2022,1,62,0.5625,0.05,7.58333333333333,0.8275,235.033333333333,9.2375,10.12,NA,0.357666666666667,NA,0.10574124290631,0.064,0.0736666666666667
"1625","Sacramento River near Rio Vista",2,2016,1,20,0.408020653333333,0.167353663333333,7.695,1.55,195.05,11.34,9.7,17.6,0.8,NA,0.0983887120164596,0.0569324533333333,0.07
"1626","Sacramento River near Rio Vista",2,2017,1,20,0.28,0.0466666666666667,7.275,6.25666666666667,161.666666666667,10.8266666666667,10.295,NA,0.4,NA,0.0757557965619584,0.06,0.105
"1627","Sacramento River near Rio Vista",2,2018,1,116,0.3650149875,0.20350674,7.46,1.526,209.3,11.69025,9.88,NA,0.45,NA,0.098952163977813,0.06484544,0.085
"1628","Sacramento River near Rio Vista",2,2019,1,50,0.376246855,0.1097423675,7.4,1.454,203,9.43825,9.99,NA,0.5,NA,0.0891872348665371,0.07692726,0.085
"1629","Sacramento River near Rio Vista",2,2020,1,110,0.38926711,0.234998735,7.76,1.186,284.633333333333,10.881,10.425,NA,0.48,NA,0.128767874181622,0.063387485,0.13
"1630","Sacramento River near Rio Vista",2,2022,1,123,0.297,0.05,7.88666666666667,1.405,273.866666666667,10.535,11.01,NA,0.214333333333333,NA,0.119872777371793,0.0523333333333333,0.0513333333333333
"1631","Sacramento River near Rio Vista",3,2016,1,40.5,0.247998983333333,0.115661156666667,7.955,3.446,201.628571428571,13.22,8.86666666666667,42.7,0.5,NA,0.091930825827334,0.04551644,0.09
"1632","Sacramento River near Rio Vista",3,2017,1,33.2857142857143,0.202656316666667,0.05068367,7.48333333333333,4.5,151.833333333333,12.526,10.49,25.77,0.25,NA,0.0709346969707497,0.0437612466666667,0.075
"1633","Sacramento River near Rio Vista",3,2018,1,88.125,0.332600984,0.234005988,7.6,1.625,196.688888888889,12.8219,9.85666666666667,NA,0.5,NA,0.0923318150925014,0.061876352,0.07
"1634","Sacramento River near Rio Vista",3,2019,1,35.25,0.209189486,0.0484042,7.57,5.29333333333333,161.2,12.0161,9.53333333333333,NA,0.275,NA,0.0779784653043102,0.05435064,0.09
"1635","Sacramento River near Rio Vista",3,2020,1,173.4,0.32,0.23,7.83,2.34333333333333,257.183333333333,13.6798333333333,9.96,NA,0.315,NA,0.121774689707383,0.0595,0.087
"1636","Sacramento River near Rio Vista",3,2021,1,109.571428571429,0.4234,0.1018,7.905,4.586,801.614285714286,12.8171428571429,10.2,NA,0.399333333333333,NA,0.401352551301823,0.0768,0.09
"1637","Sacramento River near Rio Vista",3,2022,1,109.833333333333,0.208333333333333,0.05,8.13,1.635,257.833333333333,14.4328571428571,10.75,NA,0.217666666666667,NA,0.11462531441557,0.05,0.0396666666666667
"1638","Sacramento River near Rio Vista",4,2016,1,79,0.20675,0.1575,7.78333333333333,4.7325,170.488888888889,17.3566666666667,8.95,8.745,0.55,NA,0.0799775149585332,0.056,0.085
"1639","Sacramento River near Rio Vista",4,2017,1,50.1428571428571,0.1292636275,0.049993745,7.65,5.02833333333333,136.111111111111,13.947,9.9075,NA,0.25,NA,0.066505260584681,0.035820935,0.045
"1640","Sacramento River near Rio Vista",4,2018,1,87.25,0.1760098675,0.1135117475,7.52,1.866,135.611111111111,15.1421,9.27,NA,0.25,NA,0.0649411649977484,0.04408213,0.045
"1641","Sacramento River near Rio Vista",4,2019,1,63.75,0.121993894,0.060598094,7.49,2.82333333333333,143.533333333333,15.446,9.78666666666667,NA,0.2085,NA,0.0683549441146598,0.043223112,0.065
"1642","Sacramento River near Rio Vista",4,2021,1,111.333333333333,0.293,0.059,7.91333333333333,6.3175,490.822222222222,16.7377777777778,9.48666666666667,NA,0.4035,NA,0.239915481760782,0.071,0.085
"1643","Sacramento River near Rio Vista",4,2022,1,98.2222222222222,0.232666666666667,0.05,7.89333333333333,2.4125,438.266666666667,16.949,9.2075,NA,0.238333333333333,NA,0.201163076780569,0.0736666666666667,0.0893333333333333
"1644","Sacramento River near Rio Vista",5,2016,1,72.7142857142857,0.24325,0.1625,8.385,35.238,169.1625,18.70125,9.85,18.9,NA,NA,0.0793665341829707,0.05225,NA
"1645","Sacramento River near Rio Vista",5,2017,1,72.125,0.0955,0.0675,7.62,1.956,180.1,17.813,9.84,NA,0.2,NA,0.0847127653527445,0.034,0.04
"1646","Sacramento River near Rio Vista",5,2018,1,138.25,0.250208996,0.241792882,7.78142857142857,2.23,187.184615384615,19.1635714285714,8.97428571428572,NA,0.45,NA,0.0881323718926545,0.0754819555555556,0.07
"1647","Sacramento River near Rio Vista",5,2019,1,100.375,0.11698332,0.127011493333333,7.48666666666667,1.6075,119.577777777778,15.9666,9.24333333333333,NA,0.2325,NA,0.0560292019535678,0.0457229333333333,0.045
"1648","Sacramento River near Rio Vista",5,2021,1,74.4,0.282,0.05525,7.9975,2.225,1289.3,19.035,8.87666666666667,NA,0.281,NA,0.654960726081734,0.09775,0.0935
"1649","Sacramento River near Rio Vista",5,2022,1,72,0.1995,0.05,8.0375,2.062,834.666666666667,19.1976923076923,9.112,NA,0.2565,NA,0.39072818609119,0.06425,0.0755
"1650","Sacramento River near Rio Vista",6,2008,1,46.7272727272727,0.42091035,0.18713352,7.99,3.63,337.745454545455,20.5975,9.1,17.675,NA,NA,0.154129647100212,0.07309864,NA
"1651","Sacramento River near Rio Vista",6,2009,1.25,60.6428571428571,0.35773878,0.08852424,7.71,3.35,272.866666666667,21.196875,8.7,12.05,NA,NA,0.126432238131013,0.04893892,NA
"1652","Sacramento River near Rio Vista",6,2010,1,72.3636363636364,0.17298645,0.10477236,7.68666666666667,1.875,136.738461538462,20.5228571428571,8.5,12.8571428571429,NA,NA,0.0642506306051311,0.04924866,NA
"1653","Sacramento River near Rio Vista",6,2011,1,81.7272727272727,0.11415705,0.06471234,7.54666666666667,2.1,115.307692307692,17.9414285714286,9,10.6271428571429,NA,NA,0.0547176973656344,0.02911556,NA
"1654","Sacramento River near Rio Vista",6,2012,1.25,76.2,0.25436712,0.18223107,7.82666666666667,3.08,317.330769230769,21.2242857142857,7.95,12.0333333333333,NA,NA,0.147310840975396,0.06132852,NA
"1655","Sacramento River near Rio Vista",6,2013,1,61,0.3825,0.1225,7.915,3.36,226.025,21.25,8.3,15.88,NA,NA,0.106877719168315,0.0675,NA
"1656","Sacramento River near Rio Vista",6,2014,1.16666666666667,65.8666666666667,0.52761978,0.06269134,7.9,2.476,1269.0625,22.4170588235294,8.23333333333333,17.5428571428571,0.433333333333333,NA,0.635772286988944,0.08140388,0.12
"1657","Sacramento River near Rio Vista",6,2015,1,60.2857142857143,0.558833333333333,0.0616666666666667,7.8475,2.7725,1645.93333333333,22.3706666666667,7.9,16,0.433333333333333,NA,0.849562081087432,0.0925,0.12
"1658","Sacramento River near Rio Vista",6,2016,1.2,88.4545454545455,0.2,0.0875,7.98666666666667,10.5683333333333,250.746153846154,22.0061538461538,8.66,11.3333333333333,0.5,NA,0.118932554302722,0.055,0.11
"1659","Sacramento River near Rio Vista",6,2017,1,92.75,0.158001576666667,0.129115385,7.34333333333333,2.3025,183.076923076923,20.8433333333333,8.525,14.75,0.25,NA,0.0826377833877344,0.04065941,0.05
"1660","Sacramento River near Rio Vista",6,2018,1,123.083333333333,0.279491605,0.1660079875,7.52666666666667,2.598,172.384615384615,21.2802857142857,8.20333333333333,9.575,0.4,NA,0.0808776316841131,0.07432336,0.075
"1661","Sacramento River near Rio Vista",6,2019,1,100.5,0.105998995,0.069000745,7.52,1.058,118.423076923077,20.1387857142857,8.62,9.725,0.25,NA,0.0568188403462205,0.044548855,0.045
"1662","Sacramento River near Rio Vista",6,2020,2,116.3,0.288333333333333,0.12,7.9425,1.946,210.87,22.1034166666667,8.405,6.05,0.3,NA,0.0995620462010577,0.0823333333333333,0.085
"1663","Sacramento River near Rio Vista",6,2021,1.125,86.6428571428571,0.239,0.05125,7.9,1.965,1477.14285714286,22.2357142857143,8.44333333333333,12.725,0.21325,NA,0.7562891021238,0.09125,0.097
"1664","Sacramento River near Rio Vista",6,2022,1.55555555555556,96.2666666666667,0.1732,0.05,7.95,1.644,1222.8,23.1373333333333,8.07,10.4,0.2046,NA,0.626296931019071,0.063,0.068
"1665","Sacramento River near Rio Vista",7,2008,1,58,0.34709346,0.08026011,NA,3.5,374.6,22.6836363636364,7.6,6,NA,NA,0.171133014729578,0.06690384,NA
"1666","Sacramento River near Rio Vista",7,2009,1.25,75.4,0.14903448,0.10799397,7.72,3.125,355.685714285714,21.7675,8.1,10.2,NA,NA,0.156770793527912,0.0294253,NA
"1667","Sacramento River near Rio Vista",7,2010,1,63.5,0.18307149,0.11331663,7.95,4.595,150.744444444444,21.229,8.25,12.815,NA,NA,0.0694967331202529,0.04831944,NA
"1668","Sacramento River near Rio Vista",7,2011,1,76.5,0.1694847,0.11933964,7.375,1.56,122.311111111111,21.472,7.8,13.7533333333333,NA,NA,0.0572086696186659,0.0449123,NA
"1669","Sacramento River near Rio Vista",7,2012,1.5,90.5,0.16962477,0.13390692,7.8,3.21,146.75,22.3055555555556,7.5,8.15,NA,NA,0.0676494138626001,0.05172658,NA
"1670","Sacramento River near Rio Vista",7,2013,1.25,87.625,0.16010001,0.1232616,7.85333333333333,3.57,228.144444444444,23.5763636363636,8.5,9.11333333333333,NA,NA,0.104186664768585,0.0557532,NA
"1671","Sacramento River near Rio Vista",7,2014,2,80.7777777777778,0.340092525,0.059521,7.90666666666667,4.798,891.727272727273,23.7072727272727,7.975,15.6133333333333,0.4,NA,0.415033003455745,0.0801331,0.116666666666667
"1672","Sacramento River near Rio Vista",7,2015,2,68.5454545454545,0.40760712,0.0355802866666667,7.892,3.405,2188.92307692308,22.8614285714286,8.025,13.0714285714286,0.425,NA,1.08222244447088,0.08719198,0.1175
"1673","Sacramento River near Rio Vista",7,2016,1.8,95,0.182,0.116666666666667,7.92,4.6825,302.1,22.661,8.84,11.9783333333333,0.3,NA,0.145287827492033,0.0463333333333333,0.07
"1674","Sacramento River near Rio Vista",7,2017,1,76.3333333333333,0.207199092,0.107991988,7.57,10.2728571428571,128.6,23.3741666666667,8.2775,16.775,0.3,NA,0.0599250765382834,0.047212588,0.06
"1675","Sacramento River near Rio Vista",7,2018,1.625,94.5,0.2297341025,0.128750615,7.74125,7.05166666666667,243.135714285714,22.5906666666667,8.03714285714286,6.55,0.3,NA,0.112487137787831,0.06654758,0.085
"1676","Sacramento River near Rio Vista",7,2019,1,103.111111111111,0.200646313333333,0.164005313333333,7.62,2.02,132.74,22.2161818181818,8.01666666666667,7.825,0.243,NA,0.0626317478256375,0.0700478066666667,0.06
"1677","Sacramento River near Rio Vista",7,2020,2.11111111111111,126.5,0.197666666666667,0.0633333333333333,7.78333333333333,4.135,195.125,22.8683333333333,8.31333333333333,5.23333333333333,0.3,NA,0.0920330225777157,0.0606666666666667,0.0665
"1678","Sacramento River near Rio Vista",7,2021,2.375,88.4285714285714,0.0904,0.046,7.91,3.56,1625.92857142857,22.9007142857143,8.42666666666667,8.5,0.22875,NA,0.842314992907923,0.078,0.0825
"1679","Sacramento River near Rio Vista",7,2022,1.625,113.875,0.08775,0.05,7.995,2.4925,687.125,22.6825,8.1675,7.025,0.19325,NA,0.340636138225485,0.05775,0.07025
"1680","Sacramento River near Rio Vista",8,2008,1,72,0.28700343,0.14791392,8.03,3.11333333333333,1123.8,22.5366666666667,8.3,19.1333333333333,NA,NA,0.486493156221665,0.04924866,NA
"1681","Sacramento River near Rio Vista",8,2009,1,73.8,0.15659826,0.15099546,7.95,3.95,379,21.5642857142857,8.56,6.28,NA,NA,0.167173996874418,0.04677074,NA
"1682","Sacramento River near Rio Vista",8,2010,1,77.2,0.14021007,0.12844419,7.88,4.55,241.285714285714,21.05125,8.5,11.4414285714286,NA,NA,0.109157333628082,0.04769996,NA
"1683","Sacramento River near Rio Vista",8,2011,1,94,0.19273632,0.12298146,7.82,4.285,161.942857142857,21.79375,8.4,9.79428571428571,NA,NA,0.0764010190072509,0.04924866,NA
"1684","Sacramento River near Rio Vista",8,2012,1.5,124.8,0.1190595,0.11611803,7.75666666666667,3.745,265.157142857143,21.55125,8.4,8.455,NA,NA,0.118115085677275,0.04862918,NA
"1685","Sacramento River near Rio Vista",8,2013,1.5,106.2,0.15589791,0.16794393,7.815,2.01,334.166666666667,22.3671428571429,8.2,7.17,NA,NA,0.150552017639285,0.06163826,NA
"1686","Sacramento River near Rio Vista",8,2014,2,74.2,0.33601339,0.057806896,7.9775,2.944,2083.33333333333,22.6642857142857,8.05,10.2,0.333333333333333,NA,0.951250599581378,0.079915312,0.113333333333333
"1687","Sacramento River near Rio Vista",8,2015,1.25,71,0.304842525,0.0472161,7.95666666666667,2.41,1757.2,22.6885714285714,8.69,9.7,0.6,NA,0.693121150763912,0.08567076,0.1
"1688","Sacramento River near Rio Vista",8,2016,2.2,124.4,0.146660486666667,0.0929831466666667,8.06,13.724,212.666666666667,21.85875,8.84333333333333,10.174,0.4,NA,0.0954628324596016,0.0519502,0.07
"1689","Sacramento River near Rio Vista",8,2017,1,111.166666666667,0.4839922375,0.13300149,7.57,2.998,171.628571428571,21.91,8.13666666666667,6.175,0.25,NA,0.0792894283764116,0.0584383,0.06
"1690","Sacramento River near Rio Vista",8,2018,1.42857142857143,155.833333333333,0.187238235,0.1280175,7.67333333333333,2.296,307.571428571429,21.89525,8.13,5.6,0.25,NA,0.139188917770996,0.069506965,0.07
"1691","Sacramento River near Rio Vista",8,2019,1.28571428571429,134.666666666667,0.19400862,0.0990357625,7.67666666666667,3.038,149.842857142857,22.622625,8.04333333333333,7.05,0.278,NA,0.0688287027846024,0.066352095,0.065
"1692","Sacramento River near Rio Vista",8,2020,1.8,139.833333333333,0.187666666666667,0.0633333333333333,7.865,2.27333333333333,220.166666666667,23.1516666666667,8.32,3.4,0.2375,NA,0.104062846676657,0.0673333333333333,0.0665
"1693","Sacramento River near Rio Vista",8,2021,2.125,87.125,0.0755,0.05,8.0425,4.5,1214.375,22.29875,8.29,7.55,0.25425,NA,0.627529739719442,0.07475,0.0795
"1694","Sacramento River near Rio Vista",8,2022,2.125,92,0.089,0.05,7.935,2.2875,1222.875,22.7675,8.1525,10.375,0.15925,NA,0.620207339852288,0.05525,0.068
"1695","Sacramento River near Rio Vista",9,2007,1,67,0.1988994,0.12760377,NA,2.735,274.285714285714,20.4275,8.2,11,NA,NA,0.127157423759479,0.05327528,NA
"1696","Sacramento River near Rio Vista",9,2008,1.5,45.5,0.35773878,0.13348671,8.02,2.68333333333333,763.333333333333,20.617,7.5,19.4666666666667,NA,NA,0.355011539907712,0.06783306,NA
"1697","Sacramento River near Rio Vista",9,2009,1,57.5,0.31403694,0.11933964,8.04333333333333,3.14333333333333,556,21.588,8.27,14.6477777777778,NA,NA,0.255283044758787,0.0650454,NA
"1698","Sacramento River near Rio Vista",9,2010,1,81.1428571428571,0.15337665,0.13908951,7.92,2.78,632.375,19.9122222222222,8.6,9.2175,NA,NA,0.287775843827266,0.04769996,NA
"1699","Sacramento River near Rio Vista",9,2011,1.16666666666667,85.7142857142857,0.14371182,0.12200097,7.925,5.18,164.3625,21.3311111111111,8.4,17.2675,NA,NA,0.0773688146878678,0.0511071,NA
"1700","Sacramento River near Rio Vista",9,2012,1,121.714285714286,0.16598295,0.13180587,7.75,2.58,282.875,20.6077777777778,8.4,6.8,NA,NA,0.132381244459576,0.0588506,NA
"1701","Sacramento River near Rio Vista",9,2013,1.5,80,0.24120054,0.20674332,7.88,2.31,544.375,21.4611111111111,8.6,9.81142857142857,NA,NA,0.246145801391535,0.07836422,NA
"1702","Sacramento River near Rio Vista",9,2014,1.66666666666667,83.2222222222222,0.3360104825,0.0627626225,7.98,4.972,1166.5,22.5790909090909,7.88333333333333,9.03142857142857,0.3,NA,0.552118946731588,0.08840745,0.11
"1703","Sacramento River near Rio Vista",9,2015,2,81,0.36413174,0.0601900925,7.822,3.02857142857143,1986.90909090909,22.63,7.6625,10.31125,0.35,NA,1.11511873778266,0.1001307525,0.1025
"1704","Sacramento River near Rio Vista",9,2016,1.625,110.25,0.2227563675,0.094505995,7.80333333333333,1.88,544,20.1309090909091,8.375,6.04,0.4,NA,0.235011555097987,0.069553395,0.11
"1705","Sacramento River near Rio Vista",9,2017,1.28571428571429,116.125,0.173610098,0.138787386,7.50333333333333,2.55,152.722222222222,21.812,8.12,8.16666666666667,0.25,NA,0.071315789696778,0.058412588,0.07
"1706","Sacramento River near Rio Vista",9,2018,1.44444444444444,132.625,0.19579659,0.123006494,7.94666666666667,1.75833333333333,497.666666666667,20.6289,8.32333333333333,7.9,0.25,NA,0.227160255480366,0.077632192,0.075
"1707","Sacramento River near Rio Vista",9,2019,1.44444444444444,91.625,0.168007745,0.13276037,7.62333333333333,1.472,157.211111111111,21.0674,8.13,6.55,0.3255,NA,0.0742514012650166,0.059064435,0.055
"1708","Sacramento River near Rio Vista",9,2020,1.88888888888889,145.222222222222,0.244666666666667,0.074,7.92666666666667,2.9875,436.222222222222,21.4533333333333,8.11,4.16666666666667,0.3,NA,0.212714895584029,0.083,0.08
"1709","Sacramento River near Rio Vista",9,2021,2,103.7,0.100804796,0.044398198,7.9325,1.776,1643.7,22.5827272727273,8.2675,12.4666666666667,0.20575,NA,0.812855858606017,0.070637392,0.06525
"1710","Sacramento River near Rio Vista",9,2022,1.4,88.8,0.1285,0.05,7.895,2.06,1711.3,21.731,8.4275,12.4,0.16725,NA,0.889215532305518,0.05875,0.06625
"1711","Sacramento River near Rio Vista",10,2007,1,67.875,0.36684333,0.23895942,NA,1.72333333333333,458.875,17.1033333333333,8.85,19.95,NA,NA,0.211113183304183,0.06752332,NA
"1712","Sacramento River near Rio Vista",10,2008,1.5,49.125,0.4692345,0.08222109,7.97,2.3,873.111111111111,17.491,8.4,15.1133333333333,NA,NA,0.429156830522782,0.0665941,NA
"1713","Sacramento River near Rio Vista",10,2009,1,54.125,0.42371175,0.25548768,7.945,1.74666666666667,744.3,17.2536363636364,8.63666666666667,14.741,NA,NA,0.346869922220452,0.07340838,NA
