LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Total Phosphorus,7723-14-0,0.025,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Potassium,7440-09-7,0.93,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Selenium,7782-49-2,<1,1,ug/L,EPA 200.8 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Selenium,7782-49-2,<1,1,ug/L,EPA 200.8 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Silica (SiO2),14808-60-7,15.4,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Silver,7440-22-4,<1,1,ug/L,EPA 200.8 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Silver,7440-22-4,<1,1,ug/L,EPA 200.8 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Sodium,7440-23-5,5.15,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Total Dissolved Solids,0,77,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Total Suspended Solids,0,13.5,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Total Suspended Solids,0,13.8,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Volatile Suspended Solids,0,<2.5,2.5,mg/L,Std Method 2540 E [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Volatile Suspended Solids,0,<2.5,2.5,mg/L,Std Method 2540 E [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Strontium,7440-24-6,68.1,5,ug/L,EPA 200.8 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Strontium,7440-24-6,68.9,5,ug/L,EPA 200.8 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Sulfate,14808-79-8,4.42,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Thallium,7440-28-0,<1,1,ug/L,EPA 200.8 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Thallium,7440-28-0,<1,1,ug/L,EPA 200.8 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Total Kjeldahl Nitrogen,TKN,0.129,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Vanadium,7440-62-2,<5,5,ug/L,EPA 200.8 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Vanadium,7440-62-2,<5,5,ug/L,EPA 200.8 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Zinc,7440-66-6,<5,5,ug/L,EPA 200.8 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Dissolved Zinc,7440-66-6,<5,5,ug/L,EPA 200.8 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Field Chlorophyll Volume,0, 500,,mL,Chlorophyll Volume Filtered [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Field Specific Conductance,0, 120.4,,µmhos/cm@25°C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Field Field Notes,0,N/A,,,Notes (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Van Dorn 3
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Field Dissolved Oxygen,0, 8.58,,mg/L,EPA 360.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Field pH,0, 7.49,,pH Units,EPA 150.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Field Water Temperature,0, 21.1,,°C,EPA 170.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,C0823B0322,08/11/2023 13:25,Field Turbidity,0, 5.3,,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Total Alkalinity,471-34-1,24,1,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved Boron,7440-42-8,<0.1,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved Bromide,24959-67-9,<0.05,0.05,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved Calcium,7440-70-2,5,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved Chloride,16887-00-6,2,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Chlorophyll a,479-61-8,4.61,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Specific Conductance,0,58,1,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved Hardness,0,20,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved Magnesium,7439-95-4,2,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved Nitrate + Nitrite,NO3+NO2,<0.05,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved Nitrate + Nitrite,NO3+NO2,<0.05,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved Organic Carbon,7440-44-0,2.1,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Total Organic Carbon,7440-44-0,2.1,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Pheophytin a,0,1.4,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Total Phosphorus,7723-14-0,0.04,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved Potassium,7440-09-7,1,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved Silica (SiO2),14808-60-7,7.7,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved Sodium,7440-23-5,3.23,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Total Dissolved Solids,0,40,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Total Suspended Solids,0,9.6,2.5,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Total Suspended Solids,0,9.3,2.5,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Volatile Suspended Solids,0,<2.5,2.5,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Volatile Suspended Solids,0,<2.5,2.5,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Dissolved Sulfate,14808-79-8,1.99,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Total Kjeldahl Nitrogen,TKN,0.2,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Field Specific Conductance,0, 57.6,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Field Dissolved Oxygen,0, 6.85,0.1,mg/L,EPA 360.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Field pH,0, 8.07,0.1,pH Units,EPA 150.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Field Water Temperature,0, 24.9,0.1,°C,EPA 170.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Mokelumne River above Benson's Ferry,Mokelumne River,B2D81531267,C0820B0546,08/12/2020 08:25,Field Turbidity,0, 4.7,0.1,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Total Alkalinity,471-34-1,40.5,1,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Dissolved Boron,7440-42-8,<0.1,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Dissolved Bromide,24959-67-9,<0.05,0.05,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Dissolved Calcium,7440-70-2,7.46,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Dissolved Chloride,16887-00-6,3.77,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Chlorophyll a,479-61-8,5.07,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Specific Conductance,0,99,1,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Dissolved Hardness,0,34,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Dissolved Magnesium,7439-95-4,4,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Dissolved Nitrate + Nitrite,NO3+NO2,<0.05,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Dissolved Organic Carbon,7440-44-0,2.3,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Dissolved Organic Carbon,7440-44-0,2.3,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Total Organic Carbon,7440-44-0,2.3,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Total Organic Carbon,7440-44-0,2.3,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Pheophytin a,0,2.13,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Total Phosphorus,7723-14-0,0.04,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Dissolved Potassium,7440-09-7,1.1,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Dissolved Silica (SiO2),14808-60-7,6,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Dissolved Sodium,7440-23-5,6,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Total Dissolved Solids,0,56,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Total Suspended Solids,0,16,2.5,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Volatile Suspended Solids,0,3,2.5,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Dissolved Sulfate,14808-79-8,4,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Total Kjeldahl Nitrogen,TKN,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Field Specific Conductance,0, 98.4,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Field Dissolved Oxygen,0, 6.75,0.1,mg/L,EPA 360.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Field pH,0, 7.56,0.1,pH Units,EPA 150.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Field Water Temperature,0, 24.7,0.1,°C,EPA 170.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Cosumnes River above Benson's Ferry,Cosumnes River(CRAB),B1D81541262,C0820B0545,08/12/2020 08:46,Field Turbidity,0, 8.6,0.1,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Total Alkalinity,471-34-1,79,1,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Total Alkalinity,471-34-1,78,1,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Dissolved Boron,7440-42-8,<0.1,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Dissolved Bromide,24959-67-9,<0.05,0.05,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Dissolved Calcium,7440-70-2,13,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Dissolved Chloride,16887-00-6,5.5,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Chlorophyll a,479-61-8,0.99,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Specific Conductance,0,180,1,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Specific Conductance,0,180,1,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Dissolved Hardness,0,65,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Dissolved Magnesium,7439-95-4,8,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Dissolved Nitrate + Nitrite,NO3+NO2,<0.05,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Dissolved Organic Carbon,7440-44-0,1.8,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Total Organic Carbon,7440-44-0,1.6,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0820B0521,08/13/2020 07:45,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
